id,response
43380389,645000
43380383,525000
43380372,160000
43380311,925000
43380286,699995
43380247,199995
43380227,325000
43380214,449950
43380206,180000
43380205,280000
43380084,335000
41762473,550000
43380072,365000
43379996,369950
43379977,735000
43379842,350000
43379824,749950
43470877,499000
43470881,350000
43379763,231500
43379758,775000
43379725,575000
41343227,264950
43379652,575000
43379587,300000
43379511,500000
43379364,599950
43379243,340000
43379242,510000
43379241,350000
43379206,360000
43379167,525000
43379166,449950
43379149,359950
43379072,360000
43379036,429950
43379037,925000
43378996,750000
43378980,279950
43378979,950000
43378971,375000
43378952,320000
43378891,899950
43378883,575000
43378866,279999
43378867,395000
43378842,300000
43378825,375000
43378805,565000
43378786,280000
43378784,285000
43378785,300000
43378778,750000
43378758,171597
43378759,495000
43378706,260000
43378682,425000
43378681,485000
43378683,420000
43378680,775000
43378665,359950
43378664,675000
43378609,825000
43378588,475000
17180338,400000
43437496,414950
43378556,725000
43378545,255000
43378546,585000
43378530,275000
43378488,200000
43378487,310000
43378485,350000
43378476,925000
43378477,619950
43378416,270000
43378398,375000
43378397,965000
43378365,599950
43378352,595000
43378350,40000
43378343,685000
43378335,350000
43378305,235000
16306849,475000
43378300,800000
43378301,475000
40029747,740000
43378277,349950
43378274,560000
43378271,399950
43378276,142500
43378263,440000
42904931,550000
43378243,350000
43378242,475000
43378246,525000
43378227,260000
43378128,725000
43378127,365000
43378125,550000
43378086,399999
43378039,675000
43378038,625000
43377950,475000
43377949,400000
39970840,574950
43377917,465000
43377873,525000
43377784,515000
43377782,499950
43377775,425000
43377699,600000
43377604,465000
41006203,454995
43377575,120000
43377558,880000
42052526,410000
43377417,800000
43377378,549000
43377381,395000
43377379,720000
43377343,400000
43377345,450000
43377347,425000
41670237,699995
43377346,450000
43377329,309950
39240884,599950
43377309,739950
43377301,375000
43377239,895000
43377171,470000
43377150,214500
43377149,726000
43377114,299950
43377085,950000
43454436,950000
42825513,350000
43377005,330000
43377006,699000
43377004,950000
43376949,565000
43376948,375000
43376940,489950
43376901,925000
42227484,625000
43376891,450000
43376848,495000
43376829,309950
43376683,570000
32399816,415000
43376644,499999
43376589,310000
43376587,230000
43376588,400000
43376585,700000
43376570,399950
43376546,750000
43376512,465000
43376511,430000
43376499,249995
43376485,549500
41526525,599500
43376471,525000
43376283,710000
43376267,325000
43376215,649000
42001209,640000
43376172,650000
41416457,375000
43376165,325000
43376161,500000
43376162,275000
43376147,390000
43376145,530000
43376100,20000
43376040,315000
43380819,389995
43376026,550000
39061410,750000
39061402,565000
39061408,579000
39061404,585000
39061406,569000
39061407,589000
43376014,475000
42867891,550000
43375993,398000
43375991,409000
43375984,328000
43375992,599000
43375983,298000
43375955,499950
43375907,475000
43375891,940000
43375879,850000
43375881,500000
43375880,850000
43375874,400000
43375878,595000
43375866,600000
43375818,525000
43375798,599995
43375786,475000
43375785,300000
43375730,300000
43375681,348000
43375649,750000
43375647,400000
43375638,280000
43375593,429000
43375574,325000
43375561,400000
43375559,595000
43375548,340000
43375538,599950
43375534,550000
43375502,649990
43375440,260000
43375439,315000
43375411,385000
43375367,475000
43375336,399995
43375316,375000
43375298,170000
43375289,675000
43375132,238000
43375128,429950
43375127,385000
43375102,999999
43375095,215000
43375081,899995
43374865,300000
43374870,325000
39474877,875000
43374844,895000
43374850,700000
43374842,945000
43374837,550000
43374819,799950
43374794,875000
43374717,550000
43374719,500000
43374693,219995
43374653,399950
43374655,399950
43374612,389950
43374595,495000
43374507,250000
43374497,324500
43374495,600000
43374478,775000
43374487,325000
43374493,580000
43374392,262500
43374340,499950
43374334,575000
43374308,725000
43374254,265000
43374199,410000
43374149,525000
43374141,240000
43374122,410000
43374078,695000
43374061,299995
43374054,170000
43373996,550000
43373968,500000
43373935,665000
43373904,350000
43373869,699950
43373862,200000
43373773,449999
43373779,289950
43373715,265000
43373710,310000
43373698,575000
43373686,764950
43373668,429950
43373636,516900
40649383,475000
43373616,450000
43373610,399950
43373595,335000
43373594,525000
43373586,770000
43373548,575000
43373555,499000
43373491,440000
43373489,795000
43373477,675000
43373438,649950
43373437,360000
43373441,599950
43373432,525000
43373413,525000
43373373,375000
43373356,300000
43373352,850000
43373346,390000
43373327,850000
43373333,699950
43373329,675000
43373328,499950
43373330,850000
43373282,625000
43373260,425000
43373226,240000
43373214,315000
43373191,495000
43373129,390000
43373067,425000
43373098,650000
43373039,329950
43373027,849995
42767569,230000
43372975,350000
43372968,875000
43372924,400000
43372875,300000
43372876,375000
43372858,635000
43372831,365000
43372805,885000
43372785,360000
35721922,319950
43372758,215000
43372750,775000
43372717,675000
43372716,295000
41583909,339950
43372645,359950
43372615,235000
43372532,425000
43372320,499950
43372451,565000
43372423,600000
43372422,650000
43372399,325000
43372415,375000
43372381,499000
43365077,475000
43365087,745000
43365086,728000
43365080,545000
43365076,455000
43372334,349950
43372066,499950
43372239,325000
39286785,520000
43372174,280000
43372149,55000
43372136,400000
43372134,425000
43372094,325000
43372090,499950
43372077,800000
39471545,400000
43372076,599950
43372051,695000
43372033,152250
43371997,325000
43371958,850000
43371957,450000
43371959,995000
43371942,265000
43371955,900000
43371925,579995
43371906,375000
43371865,192000
43371862,264500
43371863,221500
43371864,165500
43371839,650000
43371832,275000
43371800,535000
43371734,320000
43371735,849995
43371515,250000
43371514,335000
43371517,499995
43371453,279950
43305819,360000
43371255,625000
43371228,425000
43371207,725000
43371205,800000
43371181,575000
43371175,745000
43371160,500000
43371089,750000
43371118,525000
43371108,750000
43371110,845000
43371109,850000
43371101,650000
43371104,455000
43371098,450000
43371047,599950
43371071,295000
43371074,220000
43371076,225000
43371072,295000
43371075,300000
43371048,375000
43371015,499950
43371017,415000
43370938,419950
43370933,475000
43370941,289950
43370900,475000
43370897,216000
43370882,350000
43370859,495000
43370842,435000
43370810,279950
43370790,450000
43370759,765000
43370725,217500
41875526,485000
43370694,499995
43370661,750000
43370605,399995
43370604,320000
43370569,330000
43370517,660000
43370509,380000
43370483,715000
43370469,645000
43370472,450000
43370412,325000
43370428,169950
43370375,525000
43370356,565000
43370218,525000
43370313,350000
43370287,425000
43370291,400000
43370281,460000
43370275,450000
43370185,495000
43370151,425000
43370024,369000
43370000,350000
43369946,630000
43369935,360000
43369907,900000
43369909,475000
43369895,625000
43369873,489950
43369825,550000
43369773,699950
43369730,350000
43369705,488000
43369668,350000
43369537,220000
43369519,500000
43369523,800000
43369510,389995
43369483,795000
43369383,575000
43369343,625000
43369287,280000
43369276,750000
43369212,349950
43369208,729950
43369207,499950
43369115,529000
43369057,550000
43369047,410000
43369000,215000
43368994,745000
43368989,410000
43368990,435000
43368980,525000
43368930,875000
43368904,530000
43368891,217800
43368735,315000
43368697,534995
43368685,445000
43368489,450000
43368487,459950
43368432,430000
43368445,229995
43368442,500000
43368369,432000
43368285,725000
43368283,460000
43368164,549950
43368111,365000
43368110,550000
43368107,440000
43368091,665000
43368041,375000
43368042,400000
43368027,820000
43368010,475000
43367994,580000
43367957,335000
43367926,150000
43367905,850000
43367891,650000
43367675,575000
43367664,475000
43367659,385000
43367613,310000
43367614,495000
43367545,599950
43367528,585000
43367522,325000
43367520,750000
43367505,599950
43367497,725000
40483930,675000
43367490,440000
43367489,350000
43367485,350000
43367475,750000
43367476,299950
43367474,325000
43367468,575000
43367420,425000
43367385,449000
43367226,375000
43367170,350000
43367156,330000
43367155,625000
43367143,700000
43367119,490000
43367118,440000
43367081,910000
43367080,900000
43367003,520000
43366863,350000
43366864,400000
43366862,400000
43366856,350000
43366859,400000
43366857,400000
43366781,90000
43366782,420000
43366721,775000
43366725,410000
43366722,475000
43366617,390000
43366618,520000
43484687,630000
43484641,215000
43484652,319950
40463981,800000
43484589,265000
43484564,300000
43484428,750000
43484554,380000
43484552,419995
43484484,505000
43484448,425000
43484398,875000
43484388,699950
43484394,794950
39724623,250000
43484368,465000
43484323,355000
43484314,779000
43484281,350000
43484263,255950
43484190,420000
43484178,525000
43484156,699950
43484151,500000
43484155,925000
43484108,725000
43484104,495000
43484067,399950
43484059,435000
43484058,440000
43484050,595000
43484032,725000
43483948,899995
43483945,585000
43483946,885000
43483947,70000
43483931,435000
43483933,520000
43483921,700000
43483898,115000
43483881,400000
43483852,979950
43483717,425000
42199251,274995
43483658,625000
43483641,525000
42399978,440000
43483532,265000
43483520,380000
43483519,425000
43483453,400000
43483444,775000
41433855,375000
43483390,390000
43483367,450000
43483362,400000
43483351,750000
43483251,550000
43483244,760000
43483206,875000
43483143,310000
43483111,499950
43366623,370000
43366625,325000
43366617,390000
43366621,425000
43366620,260000
43366624,300000
43366613,350000
43366597,495000
43366522,525000
43366505,440000
43366445,549950
43366439,295000
43366316,409950
43366313,349950
43366304,295000
43366202,725000
36379390,350000
43366203,280000
43366199,390000
43366201,495000
43366200,369950
43366198,409995
43366094,269995
43366091,319995
43366090,210000
43366095,360000
43366086,475000
43366093,269995
43366084,290000
43366080,560000
43366083,750000
43366063,250000
43366045,675000
43366030,795000
41955249,750000
43366022,465000
43366018,835000
43365981,244995
43365988,725000
43365979,304995
43365986,800000
43365987,300000
43365968,519950
43365950,805000
43365948,699950
43365944,290000
43365924,300000
43365920,420000
43365911,580000
43365913,544000
43365918,490000
43365912,498000
43365898,575000
43365894,300000
43365874,250000
43365834,395000
43365815,375000
43365787,549950
43365774,699950
43414683,435000
43365775,350000
35147156,525000
43476671,425000
39057897,550000
43365601,469950
41509013,569950
43365549,975000
43365542,400000
43365500,895000
43365457,695000
43365371,373750
43365372,494750
43365374,684950
43365358,850000
37272234,675000
43365108,550000
43365106,670000
43365113,425000
43365067,435000
43365053,650000
43365040,315000
43365037,499950
43365001,620000
43364986,475000
43364985,350000
35337680,825000
43364840,399950
43364705,479995
43364682,500000
37215683,925000
43364683,799950
43364661,310000
43364649,375000
43364615,450000
43364613,425000
43364619,410000
43364618,350000
43364606,365000
43364604,550000
43364594,265000
43364585,700000
43364534,295000
43364500,300000
43364498,470000
43364475,330000
43364455,290000
43364426,429995
43364419,710000
43364418,560000
43364397,230000
43364372,219995
43364351,409995
43364332,675000
43364330,835000
43364315,585000
43364252,745000
43364208,400000
43364206,430000
43364176,385000
43364175,524950
43364170,395000
43364115,797000
43364080,575000
43364082,390000
43364081,485000
43364078,280000
43364050,485000
43364019,325000
43364020,660000
43364015,675000
43364011,425000
43364010,440000
43364004,385000
43363999,440000
43363992,735000
43363990,450000
43363973,420000
43363950,775000
43363839,525000
43363838,700000
43363840,599950
43363832,585000
43363830,325000
43363828,499950
43363818,999999
43363817,749950
43363813,825000
43363811,499950
43363804,725000
43363789,425000
43363783,675000
43363780,375000
43363782,585000
43363779,779950
43363771,690000
43363770,585000
43363768,458000
43363769,418000
43363754,575000
43363706,224995
43363666,389950
43363665,985000
43363492,425000
43363389,289995
43363357,600000
41693572,700000
43363254,600000
43363148,625000
43363127,350000
43363077,399950
43363076,179995
43363078,374950
43363046,374950
43363045,449950
43363031,375000
43363037,363500
43363038,386500
43362818,350000
43362998,259990
43362999,640000
43362989,329000
43362986,550000
43362983,285000
43284720,449950
43362942,400000
43362916,369950
43362912,550000
43362888,300000
43362889,275000
43362867,380000
43362732,635000
43362830,595000
43362838,500000
43362812,375000
43362816,465000
43362782,850000
43362776,500000
43362767,425000
43362765,700000
43362658,350000
43362655,350000
43362644,485000
43362628,550000
43362626,595000
43362629,425000
43362625,275000
41932653,500000
43362620,635000
43362611,725000
37043897,460000
43362520,885000
43362512,820000
43362493,500000
43362470,395000
43362423,250000
43362386,170000
43362402,825000
43362373,580000
43362368,900000
43362351,499950
43362281,650000
43362274,700000
43362223,650000
43362182,700000
43362066,399950
40213971,675000
43362006,499999
43361902,335950
43361893,314950
43361867,950000
43361818,850000
43361781,230000
43361770,685000
43361766,435000
43361767,540000
43361739,490000
43361740,497500
43361722,650000
43361679,499950
43361661,425000
43361638,360000
43361620,565000
43361613,290000
43361606,375000
43361601,345000
43361546,375000
43361528,580000
43361396,349995
43361397,365000
43361378,775000
43361360,450000
43361354,480000
43361341,650000
43361207,799950
43361221,499995
43360861,795000
43360854,850000
43360731,230000
43360701,400000
43360535,320000
43397761,675000
43360533,330000
43360538,825000
43360536,450000
43360409,855000
43360527,525000
43360517,429950
43360525,260000
43360515,650000
43360445,525000
43360449,385000
43360448,475000
43360444,370000
42990574,499950
43360423,410000
43360419,400000
43360355,299950
43360341,795000
43360334,600000
40154583,475000
43360301,360000
43360292,810000
43360269,725000
43360254,585000
43360258,485000
43360257,300000
43360243,450000
43360230,585000
43360205,175000
43360189,680000
43360146,218950
43360154,575000
43360084,575000
43360035,314995
43359981,875000
43359925,800000
43359923,357500
43359860,400000
42005091,650000
43359856,400000
41895501,450000
43359824,500000
43359505,619950
43359803,430000
43359810,925000
43359801,925000
43359780,450000
43359778,550000
43359771,725000
43359760,550000
43359755,475000
43359757,245000
43359694,650000
42845310,132500
43359653,192000
43359654,297500
43359645,700000
43359646,425000
41194166,860000
43359487,609950
43359486,699950
43359431,135000
43359427,475000
43359426,490000
43359429,800000
43359428,690000
43359354,500000
43359325,734950
43359316,295000
43359304,425000
43359263,755000
43359300,275000
43359237,557500
43359171,760000
43359144,429900
43359136,450000
43359135,290000
43359134,825000
43359113,950000
43359105,650000
43359096,425000
43365081,565000
43359058,599950
43359012,850000
43359008,400000
43359009,400000
43358986,610000
43358937,299950
43358931,590000
43358917,750000
43358892,650000
43358890,410000
43351094,265000
43351100,175000
43351070,440000
43351090,255000
43351071,445000
43351068,445000
43351051,350000
43351053,540000
43351062,479950
43351034,355000
43351031,465000
43358811,350000
43358792,495000
42176526,299999
43358761,249999
43358728,300000
43358707,850000
43358708,450000
43358671,625000
43358666,899950
43358660,550000
43352483,375000
43358637,575000
43358575,625000
43358550,875000
43365074,410000
43358442,415000
43358514,595000
43365089,999950
43358240,575000
43358237,430000
43358227,775000
43358209,150000
43358208,350000
43358173,440000
43358169,350000
43358157,275000
43358150,500000
43358136,850000
43358054,795000
43358056,675000
43358001,285000
43357938,449999
43357981,625000
43357982,274950
43357957,795000
43357901,575000
43357887,800000
43357877,800000
43357861,349950
43357863,699950
43357796,549950
43357789,199000
43357768,469950
43357763,600000
43357762,580000
43357751,799950
43357736,575000
43357730,319995
43357699,340000
43357659,899000
43357662,389950
41273612,595000
43357421,598000
43357501,485000
43357442,125500
43357428,500000
43357407,125500
41448034,339995
43357432,575000
43357398,500000
43357422,420000
43357409,895000
43357362,131250
43357331,525000
43357071,330800
43357347,450000
43357326,300000
43357289,750000
43357288,650000
43357206,850000
43347341,395000
43357082,510000
43357044,270000
43357008,400000
43356995,625000
43356962,800000
43356946,280000
43356923,449950
43356924,374950
43356774,300000
43356775,450000
43356677,470000
43356681,425000
43356664,330000
43343627,799950
43356658,765000
43356588,760000
43356586,625000
43356585,699000
43356473,359950
43356471,375000
43356434,535000
43356404,355000
43356362,300000
43356360,350000
43356323,549950
43356270,410000
43356183,475000
43356162,375000
43356130,300000
43356074,315000
43356071,429950
43356054,810000
43355978,630000
39829710,475000
43355936,525000
43355497,385000
43355498,359995
43355493,749995
43355473,445000
40004677,275000
40411606,475000
43355421,895000
43355418,389995
43355395,985000
43355392,346464
43355368,625000
43355302,670000
43355100,650000
43355095,640000
43355038,349950
43355018,375000
43355003,329999
43354991,399999
43354834,325000
43354835,639950
43354810,650000
39920320,495000
43354764,459950
43354748,309950
43354718,515000
43354714,385000
43354677,395000
43354676,375000
43354675,625000
43354669,450000
43354668,700000
43354667,725000
43354665,525000
43354657,650000
43354616,535000
43354557,325000
43354503,325000
43370234,500000
43354450,489950
43354451,249950
43354449,559950
43354404,250000
43354392,510000
43354373,349950
43354360,625000
43354361,270000
43354335,250000
43354327,599950
43354328,685000
43354187,435000
43354174,630000
43354159,250000
43354125,569888
43354124,439950
43354042,575000
43354027,450000
43354002,280000
43354003,375000
43353996,325000
43353906,290000
43353862,635000
43353860,525000
43353795,335000
43353764,335000
43353766,400000
43353744,450000
43353747,795000
43353736,535000
43353713,475000
43353699,685000
43353700,660000
43394316,625000
43353664,899950
43353660,600000
43198537,420000
43353585,560000
43353569,260000
43353559,445000
43353535,328500
43353525,244500
43353513,249995
43353507,450000
43353471,310000
43353464,260000
43353434,350000
43353432,445000
43353404,465000
43353373,425000
43353371,425000
28154138,429995
43353342,499950
43353341,775000
43353335,840000
43353233,495000
43353222,640000
43353216,445000
43353178,180000
43330931,225000
43353152,400000
43353137,365000
43353099,275000
43353076,230000
43353071,585000
43353042,740000
43352992,745000
43352988,750000
43352932,330000
43352890,990000
43352875,239995
43352862,505000
43352831,495000
43352827,645000
43352817,645000
43352780,595000
43352714,415000
43352705,510000
43352689,415000
43352685,775000
43352659,480000
43352650,460000
43352539,510000
43352477,750000
43352478,750000
43352457,599950
43352447,700000
43352430,425000
43352417,499950
43352366,875000
43352338,220000
43352330,280000
43352304,450000
43352301,80000
43352302,799995
42599737,325000
42944812,325000
43352299,375000
43352300,445000
43352307,550000
43352305,800000
43352267,575000
43352206,599995
43352181,650000
43352133,275000
43352132,80000
43352134,305000
43352084,425000
43352076,575000
43352077,875000
43352078,500000
43352075,350000
43352009,475000
43351939,575000
43351919,550000
43351785,625000
43351557,599950
43351535,825000
43351393,425000
43351274,379000
43351271,479000
43351262,325000
43351211,500000
43351209,340000
43351210,745000
43351207,410000
43351206,299950
43351203,250000
43351179,525000
43351173,425000
43351146,975000
43351147,750000
43351148,525000
43351143,525000
43351145,630000
43351142,550000
43350986,499950
43350952,799995
43350925,219995
43350746,495000
43350680,870000
43350658,450000
43350628,339950
43350581,500000
43350571,245000
35033424,470000
43350572,245000
39432839,999950
43350533,500000
43350532,465000
43350495,340000
43350456,315000
43350431,535000
34077908,699950
43350341,295000
41659904,730000
43350112,275000
43350099,339995
41719959,485000
43350053,300000
43350046,275000
43349989,550000
40907668,260000
43349966,485000
43349953,825000
43349943,475000
43349939,425000
43349919,500000
43349906,399950
43349882,265000
43349874,320000
43349787,375000
43349742,394950
43349654,850000
43349636,446000
43349629,895000
43349631,950000
43349628,425000
43349608,999000
43349609,475000
43349600,264950
43349596,270000
43349559,775000
43349555,479950
43349541,650000
43349499,450000
43349502,660000
43349501,650000
43349496,485000
43349491,825000
43349485,699900
43349484,499950
43349447,565000
43349456,760000
43349453,530000
43349450,835000
43349455,795000
43349437,500000
43349421,650000
43349420,749950
43349392,535000
43349391,369995
43349363,650000
43483112,500000
43483109,435000
43483101,935000
43483105,799950
43483094,625000
43483059,499950
43483035,480000
43483020,375000
43482994,510000
43482983,475000
43482941,450000
43482936,875000
43482916,635000
43482908,895000
43482812,350000
43482728,326000
43482773,400000
43482759,675000
43482757,285000
43482720,650000
43482705,865000
43482559,675000
43482542,495000
43482544,375000
43482546,600000
43482508,475000
43482501,529995
43482503,399995
43482504,404995
43482516,600000
43482505,475000
43482491,675000
43482485,375000
43482484,325000
43482488,525000
42691840,515000
43482440,399500
43482320,525000
43482312,525000
43482296,375000
43482275,325000
43482255,350000
43482133,330000
43482105,550000
43482080,550000
43482035,435000
43482023,375000
43481947,699950
41466742,725000
43481945,525000
43481891,280000
43481892,219950
43481841,550000
43481799,550000
43481784,699950
43481785,375000
43481781,550000
43481760,649950
43481730,475000
43481191,649950
43481279,369950
43481280,369950
43481096,281000
43349330,440000
43349292,525000
43349281,450000
43349194,575000
43349180,745000
43349162,475000
43349161,440000
43349152,550000
43349086,390000
43349025,540000
43349009,735000
43349008,570000
43348986,415000
17707965,425000
16068484,450000
43348960,600000
43348944,349570
43348943,449950
40985090,230000
43348942,260000
43348852,625000
43348848,395000
43348811,399950
43348801,475000
43348687,749999
43348667,430000
43348665,250000
43348654,575000
43348653,535000
43348600,74914
43348597,118258
43348596,112000
43348581,349950
43348583,599950
43348579,287950
43348578,282950
43348569,458000
43348570,628000
43348568,448000
43348511,550000
43348485,750000
43348408,635000
43348359,380000
43348303,380000
43348172,495000
43348297,299995
43348295,181500
43348288,224400
43348293,346467
43348289,204600
43348291,297000
43348161,499995
43347887,485000
43348120,585000
43348109,675000
43348088,450000
43348075,725000
43348073,695000
43348061,450000
43348052,550000
43348049,310000
43348047,340000
43348015,440000
43347841,424950
43347780,300000
43347778,700000
43347776,650000
43347777,550000
43347774,451550
43347772,437300
41240434,590000
43347731,595000
43347716,859950
43347699,575000
43347686,370000
43347673,729950
43347638,410000
43347639,325000
43347629,375000
43347612,725000
43347613,925000
41921667,399995
43347486,280000
43347387,450000
43347388,450000
43347386,850000
43347385,765000
43347349,400000
43347297,625000
43347288,425000
43347286,825000
43347268,439995
43347266,385000
43347265,385000
43347267,350000
43347200,865000
43347186,280000
14627057,263000
43347176,485000
43347144,825000
43347140,659950
43347139,500000
43347136,625000
43347135,485000
43347122,525000
43347128,750000
43347125,795000
43347119,845000
43347112,399950
43347105,860000
43347107,575000
43346977,450000
43346968,475000
43346969,460000
43346942,415000
43346828,425000
43346826,600000
43346827,500000
43346781,695000
43346764,515000
43346570,340000
43346565,245000
43346569,365000
43346564,480000
43346568,365000
43346566,340000
43346561,325000
43346545,545000
43346546,485000
43346548,16000
43346538,350000
43346524,340000
43346537,425000
43346515,240000
43346512,375000
43346511,300000
43346510,315000
43346505,195000
43346502,235000
43346496,200000
43346500,260000
43346493,160000
43346450,210000
43346455,210000
43346458,240000
43346435,525000
43346447,20000
43346440,100000
43346299,590000
43346267,350000
43346266,450000
40285037,739950
42286842,379950
43346160,299500
43346083,287950
43346045,475000
43346023,699950
43346026,850000
43346020,615000
43346030,550000
43346012,624950
43346003,500000
43345960,985000
43345954,975000
43345949,330000
43345918,115000
43345916,480000
43345929,450000
43345928,350000
43345931,65000
43345932,265000
43345803,325000
43345751,281000
43345755,281000
43345725,269950
43345733,450000
43345737,259995
43345716,850000
43345697,650000
43345696,50000
43345680,330000
43345659,425000
43345656,349950
43345652,499999
43345639,484950
43345617,304950
43345579,250000
43345553,475000
43345551,460000
43345552,165000
42071528,620000
43345540,425000
43345526,550000
43345525,600000
43345510,280000
43345503,625000
41657861,480000
43345496,950000
43345486,500000
43345470,975000
43345480,410000
43345473,525000
43345476,550000
43345477,795000
43345481,700000
43345423,930000
43345400,550000
43345410,475000
43345392,550000
43345365,550000
43345336,695000
43345267,795000
43345266,450000
43340992,550000
43340993,950000
43340322,600000
43340315,600000
43340308,990000
43340310,600000
43340309,775000
43340282,700000
43340279,675000
43340278,525000
43340275,525000
43340020,935000
43345242,400000
43345233,550000
43345214,699950
43345204,525000
43345185,340000
43345156,478000
43345125,950000
43345109,394950
43345104,650000
43345095,275000
43345082,350000
43345055,280000
43345003,280000
43344958,425000
43344957,595000
43344927,290000
43344926,190000
43344928,150000
43344678,340000
43344684,849950
43344667,930000
43344669,795000
43344635,500000
43344562,529950
43344537,425000
43344532,735000
43344483,350000
43344466,180000
43344461,429950
43344438,589000
43344436,425000
43344421,375000
43344428,799950
43344419,269995
43344400,550000
43344372,175000
43344370,725000
43344371,575000
43344350,579000
43344354,799999
43344346,599950
43344337,750000
43344338,409950
41399093,975000
43344310,360000
43344306,895000
43344289,775000
43344282,925000
43344282,925000
38674031,488000
43344180,390000
43344161,775000
41355109,352000
43344140,290000
43344142,595000
43344134,260000
43344126,499950
37882280,535000
43344085,469950
39917603,290000
43344060,875000
43343987,340000
43425073,489000
43343977,735000
43343899,349950
39450459,425000
43343890,710000
43343888,895000
43343883,485000
43343869,299950
43343861,573000
43343851,265000
43343834,285000
43343841,400000
43343833,400000
43343843,550000
43343813,475000
43343815,649950
43343814,325000
43343778,800000
43343700,420000
43343703,899000
43343706,899950
43343667,489000
43343542,649950
43343609,530000
43343597,428967
43343551,375000
43343518,449950
43343397,649950
43343493,550000
43343480,350000
43343401,550000
43343406,775000
43343387,550000
43343368,649950
43343367,550000
43343352,375000
43314266,797000
43343302,289950
43343217,280000
43343216,290000
43343213,450000
43343188,425000
43343090,895000
43343062,549950
43343045,475000
43343039,600000
43343017,460000
43342978,650000
43342937,650000
43342907,400000
43342866,264500
43342860,231500
43342861,297500
43342788,549950
43342780,475000
43342759,300000
43342751,995000
43342764,160000
43342749,879000
43342763,295000
43342757,60000
43342762,150000
43262201,300000
43342652,450000
43342651,629950
43342653,949950
40592251,925000
43342607,735000
43342592,350000
43342593,450000
43342562,290000
43342565,875000
43342550,600000
43342553,550000
43342496,400000
43342500,959950
43342488,599950
43342487,649950
43342446,899950
43342415,895000
43342413,775000
43342393,440000
43342390,429950
43342363,310000
43342351,350000
43342309,540000
43342180,700000
43342136,675000
43342068,349950
43342135,450000
43342041,495000
43342045,325000
43342028,465000
43342031,500000
43342030,699950
43342006,695000
43341983,595000
43341953,330000
43341924,660000
43341912,850000
43341081,475000
43341871,695000
43341874,525000
43341851,625000
43341838,699950
43341817,550000
43341816,400000
43341795,460000
43334974,410000
43334977,238000
43334968,359000
43334958,410000
43334961,330000
43334955,399995
43334972,360000
43334964,380000
43334959,325000
43334960,425000
43334965,385000
43334952,335000
43334962,370000
43334973,179000
43334953,287000
43334969,359000
43334970,359999
43334963,429000
41918074,255000
43341562,385000
43341547,599950
43341548,484950
35126558,330000
43341528,495000
43304590,330000
43341502,425000
43341480,750000
43341468,295000
43341413,460000
43341412,749950
43341300,555000
43341294,800000
43341290,906750
43341292,650000
43340957,630000
43341230,400000
43341158,164375
43341194,460000
43341192,265000
43341133,131250
43341090,115500
43341124,750000
43341123,635000
43341125,300000
43341100,345000
43340940,459950
43340922,440000
43340879,650000
43340862,475000
43340827,345000
43340818,650000
43340809,775000
43340804,199995
43340784,399995
43340760,495000
43340758,525000
43340701,325000
43340697,340000
43340680,465000
43340683,935000
43340613,460000
43340570,495000
43340564,660000
43340552,360000
43340547,830000
43340489,405000
43340134,579950
43339468,635000
42038785,665000
43339424,379950
41010829,350000
43339362,795000
43339361,775000
43339319,300000
43339289,675000
43339054,499500
43338870,227500
43338857,880000
43338833,425000
43338815,550000
43338816,550000
43338739,575000
43338736,749950
43338292,314000
41262765,172000
43338295,281000
43338218,449995
43338200,349950
38106632,375000
43338147,450000
43338137,345000
43338117,472500
43338066,330000
43337647,550000
43337648,395000
41262532,260000
43337646,395000
43337645,460000
43332222,475000
43337626,625000
43337621,385000
43337611,649950
43337612,335000
43337616,315000
43337613,309995
43337617,425000
43337615,279950
43337547,775000
43337545,375000
43337532,785000
43337113,365000
43337098,615000
43337033,350000
43337014,685000
43336991,460000
43336959,450000
43336903,650000
43336904,390000
43336862,499950
43336851,304950
43336700,325000
43336443,330000
43336371,450000
43336374,485000
43336369,770000
43336373,385000
43336321,450000
43336323,450000
43336322,560000
43336320,890000
43336319,900000
43336318,525000
43336317,530000
43336227,625000
43336226,449500
43336218,850000
43336212,425000
43336062,485000
43336051,305000
43336052,375000
43336044,375000
43336004,565000
43335996,325000
43335972,575000
43335962,599950
43335963,235000
43335949,750000
43335950,425000
43335931,375000
43335932,524950
43335929,425000
43335785,221950
43335784,281950
43335744,485000
43335738,365000
43335739,875000
43335716,389950
43335719,850000
43335718,825000
43335699,265000
41763400,899950
43335653,550000
43335632,905000
43335596,449950
43335582,300000
43335583,450000
43335581,400000
43335552,595000
43335531,295000
43335520,800000
43335499,575000
43335496,325000
42343046,500000
43335498,325000
43335488,530000
43335486,750000
43335485,380000
43335491,148000
43335459,455000
43335456,435000
43335451,435000
43335399,399999
43335398,475000
43335397,475000
43335404,500000
43335396,400000
43335392,635000
43335339,320000
43335338,365000
43335298,725000
43335267,649995
43335172,335000
43335128,419000
43335129,850000
36500006,750000
43335121,600000
43335122,750000
43335101,630000
43335089,645000
43335096,500000
43335088,465000
43335090,250000
43335059,650000
43335035,460000
43335036,335000
43335023,310000
43335004,449950
40869536,375000
43334843,180000
43334747,480000
43334721,325000
43334714,474900
43334720,520000
43334709,575000
43334711,415000
43334715,650000
43334710,450000
43334707,750000
43334692,255000
43334693,279950
43334697,785000
